xn=1,yn=1
91.394914,-0.862212
63.913639,-1.639136
20.568206,0.484404
20.204202,0.370116
70.330703,-1.703307
40.943409,-1.324135
98.849988,0.889609
17.108171,-0.805865
97.298973,0.450971
15.506155,-1.132670
49.549495,-1.475598
83.835838,-1.719178
75.511755,-1.755118
15.658157,-1.118820
10.991110,-0.001680
38.969390,-1.288475
59.871599,-1.597090
38.526385,-1.185822
39.040390,-1.302240
36.749367,-0.640321
7.182072,0.919325
83.398834,-1.740417
50.470505,-1.483015
28.222282,-1.017549
85.122851,-1.638655
30.482305,-1.282040
56.672567,-0.818333
21.204212,0.644235
62.245622,-1.622456
39.986400,-1.399846
36.478365,-0.565420
69.031690,-1.690317
99.529995,1.094208
34.529345,-0.366997
85.417854,-1.616418
88.517885,-1.297488
12.923129,-0.774090
49.536495,-1.474311
80.365804,-1.802574
26.618266,-0.419831
58.871589,-1.468222
7.375074,0.924880
80.434804,-1.802817
19.114191,-0.039181
52.874529,-0.912167
86.325863,-1.539125
74.493745,-1.744937
33.392334,-0.568046
58.947589,-1.484089
53.540535,-0.731307
16.706167,-0.922366
67.525675,-1.675257
59.505595,-1.571124
28.509285,-1.096390
66.306663,-1.663067
36.246362,-0.508103
7.369074,0.924806
93.145931,-0.531654
80.291803,-1.802228
50.752508,-1.452670
53.273533,-0.799178
96.085961,0.135081
69.237692,-1.692377
83.416834,-1.739603
86.634866,-1.509775
95.238952,-0.071362
75.347753,-1.753478
50.390504,-1.488930
39.914399,-1.398421
70.565706,-1.705657
14.461145,-1.119246
0.336003,-0.993472
14.676147,-1.137574
15.692157,-1.115185
35.373354,-0.367428
98.958990,0.921901
4.198042,0.144595
45.221452,-0.457047
70.786708,-1.707867
27.216272,-0.665953
17.484175,-0.680571
34.217342,-0.401421
5.876059,0.718664
57.410574,-1.046027
34.641346,-0.359055
77.896779,-1.778968
66.418664,-1.664187
35.051351,-0.350774
39.497395,-1.370249
98.681987,0.840215
30.880309,-1.234249
60.173602,-1.601736
18.089181,-0.454174
64.294643,-1.642946
31.920319,-0.997315
71.231712,-1.712317
83.698837,-1.726169
75.079751,-1.750798
54.851549,-0.550689
97.225972,0.431287
32.248322,-0.901221
93.235932,-0.513321
43.138431,-0.736151
54.536545,-0.566415
31.369314,-1.139773
7.157072,0.918130
41.526415,-1.202403
26.985270,-0.572996
57.871579,-1.194393
75.736757,-1.757368
38.203382,-1.095884
97.886979,0.612677
40.035400,-1.400230
27.742277,-0.862588
97.982980,0.639609
8.715087,0.786094
77.100771,-1.771008
45.494455,-0.478881
77.687777,-1.776878
53.422534,-0.760362
16.057161,-1.064118
5.285053,0.546750
34.785348,-0.352394
44.824448,-0.451283
2.292023,-0.596374
31.413314,-1.129611
92.710927,-0.618411
96.509965,0.242790
82.048820,-1.786487
69.143691,-1.691437
43.545435,-0.630135
71.376714,-1.713767
33.871339,-0.459258
14.144141,-1.077865
32.666327,-0.774505
62.665627,-1.626656
36.559366,-0.586990
64.910649,-1.649106
7.477075,0.925183
81.362814,-1.798584
75.947759,-1.759478
85.009850,-1.646800
73.190732,-1.731907
62.946629,-1.629466
91.814918,-0.787452
41.916419,-1.098421
80.531805,-1.803027
63.127631,-1.631276
84.229842,-1.697377
40.454405,-1.384303
99.749997,1.162005
67.636676,-1.676367
36.385364,-0.541612
30.689307,-1.260727
25.214252,0.168227
69.488695,-1.694887
89.486895,-1.165859
65.420654,-1.654207
87.478875,-1.421727
69.820698,-1.698207
92.268923,-0.703425
61.708617,-1.617086
84.375844,-1.688660
4.333043,0.198474
8.634086,0.802931
91.073911,-0.917424
87.028870,-1.470108
34.621346,-0.360298
0.856009,-0.944962
90.856909,-0.953802
3.966040,0.050711
83.688837,-1.726667
5.595056,0.642232
7.720077,0.918553
55.880559,-0.633401
76.861769,-1.768618
80.258803,-1.802045
52.111521,-1.141951
41.824418,-1.124168
80.898809,-1.802444
91.119911,-0.909614
87.579876,-1.410417
27.181272,-0.652085
42.565426,-0.905106
5.721057,0.677768
65.075651,-1.650757
83.438834,-1.738601
13.127131,-0.839009
69.675697,-1.696757
99.625996,1.123696
23.884239,0.597714
37.420374,-0.849199
2.672027,-0.463072
28.597286,-1.118264
63.844638,-1.638446
99.031990,0.943635
28.713287,-1.145367
91.248912,-0.887531
95.934959,0.097426
42.348423,-0.971031
21.387214,0.679445
49.480495,-1.468404
18.575186,-0.258912
94.313943,-0.283539
60.944609,-1.609446
82.270823,-1.780939
22.485225,0.775129
34.564346,-0.364259
5.123051,0.492724
53.796538,-0.674226
84.311843,-1.692523
63.557636,-1.635576
89.850899,-1.112483
27.326273,-0.708974
72.477725,-1.724777
22.580226,0.773633
79.500795,-1.795008
32.388324,-0.858939
1.903019,-0.717789
49.333493,-1.450128
7.476075,0.925189
9.471095,0.583368
79.857799,-1.798578
38.825388,-1.258152
34.094341,-0.419735
53.572536,-0.723709
73.799738,-1.737997
78.107781,-1.781078
71.714717,-1.717147
35.544355,-0.384405
71.478715,-1.714787
99.098991,0.963659
72.726727,-1.727267
74.457745,-1.744577
73.754738,-1.737547
62.228622,-1.622286
12.007120,-0.431923
68.319683,-1.683197
32.202322,-0.914997
75.757758,-1.757578
80.088801,-1.800824
13.110131,-0.833790
59.319593,-1.548196
56.341563,-0.730776
24.271243,0.494449
57.565576,-1.096251
85.815858,-1.584183
21.826218,0.742174
10.401104,0.244128
43.118431,-0.741751
99.362994,1.043267
98.408984,0.760925
22.122221,0.766283
10.475105,0.214167
40.629406,-1.367702
92.367924,-0.684658
58.578586,-1.399286
26.884269,-0.531410
64.290643,-1.642906
83.759838,-1.723094
49.135491,-1.419388
2.365024,-0.571789
84.180842,-1.700225
7.330073,0.924167
98.703987,0.846657
2.093021,-0.660604
39.134391,-1.319198
76.912769,-1.769128
86.832868,-1.490155
80.429804,-1.802802
35.068351,-0.351145
26.114261,-0.204315
71.548715,-1.715487
30.459305,-1.283916
89.870899,-1.109488
19.520195,0.121849
80.916809,-1.802360
26.193262,-0.238168
96.949969,0.357642
73.834738,-1.738347
47.943479,-1.116962
96.441964,0.225320
60.762608,-1.607626
17.468175,-0.686182
48.389484,-1.249013
52.503525,-1.023928
37.891379,-1.000634
94.702947,-0.195999
32.063321,-0.956105
98.229982,0.709591
43.543435,-0.630613
65.203652,-1.652037
45.983460,-0.552294
55.791558,-0.618491
70.380704,-1.703807
95.524955,-0.002953
80.012800,-1.800127
83.395834,-1.740552
55.203552,-0.556119
31.276313,-1.160423
3.069031,-0.312082
91.397914,-0.861688
33.835338,-0.466360
51.862519,-1.213584
26.049260,-0.176506
55.472555,-0.576604
7.167072,0.918621
71.359714,-1.713597
0.898009,-0.939063
48.719487,-1.333905
56.201562,-0.697867
23.484235,0.681369
5.739057,0.682679
8.553086,0.818745
70.897709,-1.708977
86.334863,-1.538292
73.142731,-1.731427
4.303043,0.186561
82.728827,-1.766972
54.457545,-0.573337
92.420924,-0.674546
94.927949,-0.144246
44.914449,-0.449867
64.167642,-1.641676
91.751918,-0.798848
12.999130,-0.798851
49.436494,-1.463351
42.884429,-0.809243
30.378304,-1.289725
87.811878,-1.383813
6.567066,0.858939
26.035260,-0.170524
50.119501,-1.499786
36.700367,-0.626228
93.050931,-0.550862
76.051761,-1.760518
60.159602,-1.601596
42.099421,-1.045515
6.058061,0.762491
0.868009,-0.943306
32.477325,-0.831897
54.087541,-0.620822
63.588636,-1.635886
98.893989,0.902621
20.087201,0.330420
46.700467,-0.726256
83.702837,-1.725969
76.743767,-1.767438
1.431014,-0.839972
36.992370,-0.713137
19.175192,-0.014588
17.755178,-0.582306
13.142131,-0.843584
41.094411,-1.297318
1.453015,-0.834958
10.377104,0.253774
14.074141,-1.066476
84.914849,-1.653487
52.978530,-0.881706
99.571996,1.107090
11.138111,-0.064530
0.543005,-0.979674
6.686067,0.875580
13.316133,-0.894555
90.870909,-0.951478
9.202092,0.664401
74.300743,-1.743007
52.195522,-1.117027
19.939199,0.278392
9.435094,0.594734
1.614016,-0.796173
52.980530,-0.881126
6.172062,0.787523
5.494055,0.612337
35.174352,-0.354741
48.053481,-1.150932
20.809208,0.551418
52.502525,-1.024232
91.532915,-0.837963
95.674957,0.033455
10.455105,0.222296
31.131311,-1.190225
82.211822,-1.782492
20.073201,0.325583
62.240622,-1.622406
33.244332,-0.607036
51.194512,-1.377608
8.598086,0.810087
66.755668,-1.667557
21.108211,0.623738
10.035100,0.386862
6.008060,0.750916
84.127841,-1.703262
72.097721,-1.720977
18.706187,-0.205413
78.761788,-1.787618
16.151162,-1.047490
75.976760,-1.759768
26.170262,-0.228308
43.149431,-0.733084
6.480065,0.845317
97.868979,0.607643
57.889579,-1.200067
33.028330,-0.667335
20.840208,0.559490
46.766468,-0.745291
21.697217,0.727020
69.062691,-1.690627
26.610266,-0.416438
23.085231,0.739251
51.804518,-1.229650
5.360054,0.570842
50.808508,-1.444944
28.819288,-1.168363
58.509585,-1.381419
91.039910,-0.923174
38.877389,-1.269464
11.131111,-0.061532
17.449174,-0.692814
39.344393,-1.351619
83.746837,-1.723754
41.654417,-1.169870
86.278863,-1.543453
69.529695,-1.695297
57.065571,-0.935864
71.182712,-1.711827
67.763678,-1.677637
46.159462,-0.588511
28.974290,-1.198855
33.173332,-0.626454
34.339343,-0.385856
13.675137,-0.986674
8.288083,0.863125
39.758398,-1.391834
12.262123,-0.533992
83.467835,-1.737269
53.708537,-0.692862
56.339563,-0.730287
88.006880,-1.360777
46.248462,-0.608590
37.187372,-0.774289
50.399504,-1.488325
88.439884,-1.307422
25.409254,0.090844
97.531975,0.514379
13.295133,-0.888613
71.952720,-1.719527
47.722477,-1.046891
98.410984,0.761501
32.281323,-0.891297
55.114551,-0.552440
53.903539,-0.653071
91.716917,-0.805151
60.577606,-1.605776
91.047910,-0.921823
50.503505,-1.480222
40.800408,-1.346096
11.209112,-0.094965
32.550326,-0.809696
17.828178,-0.554890
97.057971,0.386313
86.474865,-1.525165
17.603176,-0.638148
22.516225,0.774815
50.713507,-1.457726
28.925289,-1.189624
32.184322,-0.920367
54.435544,-0.575473
85.345853,-1.621976
78.774788,-1.787748
82.824828,-1.763613
78.297783,-1.782978
44.419444,-0.477092
43.761438,-0.581529
99.847998,1.192459
96.404964,0.215845
1.206012,-0.887151
15.397154,-1.140166
46.298463,-0.620359
30.656307,-1.264650
67.170672,-1.671707
76.464765,-1.764648
27.179272,-0.651290
40.996410,-1.315134
24.219242,0.509511
5.175052,0.510351
3.337033,-0.205492
30.273303,-1.295379
42.572426,-0.902979
5.434054,0.594009
7.606076,0.922952
30.413304,-1.287368
49.553496,-1.475987
3.064031,-0.314041
16.447164,-0.986298
51.994520,-1.176090
74.201742,-1.742017
13.534135,-0.952680
92.170922,-0.721845
39.238392,-1.336220
21.014210,0.602359
95.818958,0.068750
66.847668,-1.668477
95.362954,-0.041865
99.247992,1.008450
59.274593,-1.541703
52.640526,-0.982315
22.043220,0.761319
93.204932,-0.519650
65.959660,-1.659597
53.225532,-0.812136
27.174272,-0.649301
3.292033,-0.223579
44.374444,-0.481872
73.318733,-1.733187
99.040990,0.946321
65.961660,-1.659617
58.255583,-1.311112
38.961390,-1.286874
49.591496,-1.479535
69.534695,-1.695347
32.828328,-0.725866
56.958570,-0.902752
44.559446,-0.464628
75.640756,-1.756408
86.723867,-1.501035
32.268323,-0.895210
63.421634,-1.634216
99.963000,1.228393
54.839548,-0.550934
80.551806,-1.803052
48.462485,-1.268902
6.647066,0.870382
90.979910,-0.933276
61.447614,-1.614476
82.799828,-1.764502
56.651567,-0.812419
58.408584,-1.354272
74.184742,-1.741847
92.304923,-0.696619
24.025240,0.562505
56.008560,-0.657164
17.699177,-0.603083
10.116101,0.356148
68.474685,-1.684747
66.548665,-1.665487
73.512735,-1.735127
86.381864,-1.533920
60.786608,-1.607866
65.523655,-1.655237
36.062361,-0.467938
95.610956,0.017876
34.398344,-0.379287
80.165802,-1.801435
1.739017,-0.763605
50.756508,-1.452136
30.705307,-1.258754
39.884399,-1.397526
33.895339,-0.454632
58.010580,-1.237772
57.937579,-1.215120
22.968230,0.751145
65.307653,-1.653077
29.705297,-1.289443
92.938929,-0.573321
48.823488,-1.357731
38.990390,-1.292630
0.104001,-1.000091
54.195542,-0.604479
91.455915,-0.851532
68.416684,-1.684167
50.799508,-1.446223
54.043540,-0.628039
55.237552,-0.557935
67.430674,-1.674307
31.171312,-1.182307
47.755478,-1.057471
95.509955,-0.006574
63.005630,-1.630056
40.478405,-1.382365
74.210742,-1.742107
53.665537,-0.702354
25.611256,0.008263
79.310793,-1.793108
62.219622,-1.622196
92.648926,-0.630527
29.009290,-1.205214
38.161382,-1.083464
82.624826,-1.770442
85.869859,-1.579611
60.456605,-1.604566
27.971280,-0.939855
63.812638,-1.638126
34.446344,-0.374413
98.529985,0.795919
22.191222,0.769735
18.944189,-0.108190
53.522535,-0.735635
89.175892,-1.209763
42.684427,-0.869034
96.554966,0.254392
85.771858,-1.587872
91.995920,-0.754352
86.907869,-1.482558
29.196292,-1.235827
79.685797,-1.796858
42.091421,-1.047868
94.602946,-0.218737
73.369734,-1.733697
47.915479,-1.108204
74.510745,-1.745107
77.925779,-1.779258
77.386774,-1.773868
41.680417,-1.163054
94.455945,-0.251867
61.201612,-1.612016
41.580416,-1.188892
25.229252,0.162368
57.266573,-0.999595
69.601696,-1.696017
78.269783,-1.782698
78.293783,-1.782938
62.776628,-1.627766
96.840968,0.328898
31.306313,-1.153888
94.743947,-0.186629
15.733157,-1.110545
89.812898,-1.118156
62.202622,-1.622026
92.874929,-0.586063
35.463355,-0.375674
67.639676,-1.676397
98.697987,0.844899
75.297753,-1.752978
65.979660,-1.659797
61.139611,-1.611396
39.452395,-1.365219
45.986460,-0.552870
81.785818,-1.792026
55.496555,-0.579104
26.247262,-0.261326
81.398814,-1.798139
84.524845,-1.679407
39.334393,-1.350252
42.682427,-0.869639
63.379634,-1.633796
8.265083,0.866434
97.556976,0.521234
9.846098,0.456291
92.422924,-0.674164
15.919159,-1.085984
17.379174,-0.716964
47.661477,-1.027257
27.707277,-0.850287
92.832928,-0.594388
69.849698,-1.698497
81.455815,-1.797391
67.014670,-1.670147
65.269653,-1.652697
37.211372,-0.781935
79.916799,-1.799168
73.382734,-1.733827
77.888779,-1.778888
9.693097,0.509969
67.725677,-1.677257
12.805128,-0.734360
68.924689,-1.689247
99.593996,1.113850
36.692367,-0.623948
79.202792,-1.792028
89.678897,-1.137973
22.611226,0.772803
31.424314,-1.127033
61.928619,-1.619286
60.958610,-1.609586
13.061131,-0.818550
88.780888,-1.263267
35.314353,-0.362865
67.384674,-1.673847
35.327353,-0.363813
81.664817,-1.794198
40.794408,-1.346941
85.111851,-1.639457
47.584476,-1.002371
31.080311,-1.199973
43.620436,-0.612572
32.324323,-0.878322
27.069271,-0.607172
76.924769,-1.769248
69.050691,-1.690507
42.420424,-0.949193
15.830158,-1.098448
42.683427,-0.869337
72.061721,-1.720617
62.396624,-1.623966
96.420964,0.219940
58.215582,-1.299465
82.709827,-1.767619
75.944759,-1.759448
13.132131,-0.840537
14.791148,-1.144087
99.543995,1.098499
5.642056,0.655720
13.122131,-0.837478
66.941669,-1.669417
0.764008,-0.956867
30.797308,-1.246533
64.868649,-1.648686
28.805288,-1.165425
9.981100,0.407029
34.814348,-0.351541
76.455765,-1.764558
17.045170,-0.825402
43.763438,-0.581109
47.856479,-1.089622
11.129111,-0.060675
88.379884,-1.314997
90.190902,-1.060688
12.041120,-0.445763
56.413564,-0.748719
66.019660,-1.660197
29.390294,-1.261467
25.600256,0.012814
53.044530,-0.862694
53.133531,-0.837520
57.463575,-1.063193
4.209042,0.149010
96.023960,0.119576
39.435394,-1.363220
39.292393,-1.344315
89.570896,-1.153732
92.541925,-0.651290
35.759358,-0.413433
16.095161,-1.057563
77.503775,-1.775038
0.736007,-0.960211
9.011090,0.716167
58.417584,-1.356737
98.612986,0.820060
94.199942,-0.308729
90.206902,-1.058204
39.127391,-1.317986
70.561706,-1.705617
81.968820,-1.788291
56.293563,-0.719191
52.926529,-0.896865
28.783288,-1.160746
85.825858,-1.583340
5.890059,0.722200
55.304553,-0.562172
95.898959,0.088503
13.147131,-0.845103
52.283523,-1.090634
19.667197,0.178140
19.688197,0.186071
56.005560,-0.656576
21.006210,0.600481
66.245662,-1.662457
94.578946,-0.224170
24.628246,0.381981
35.025350,-0.350317
74.107741,-1.741077
71.444714,-1.714447
52.824528,-0.926997
94.398944,-0.264620
46.755468,-0.742091
71.164712,-1.711647
8.911089,0.741231
27.819278,-0.889204
41.871419,-1.111095
24.069241,0.550939
67.074671,-1.670747
63.297633,-1.632976
92.627926,-0.634617
83.164832,-1.750517
18.919189,-0.118381
11.886119,-0.382176
80.491805,-1.802959
85.257853,-1.628654
29.710297,-1.289749
8.552086,0.818934
68.651687,-1.686517
84.936849,-1.651951
60.646606,-1.606466
21.261213,0.655752
18.981190,-0.093123
73.857739,-1.738577
26.526265,-0.380726
17.523175,-0.666801
63.153632,-1.631536
19.614196,0.157997
43.687437,-0.597489
16.156162,-1.046567
35.916359,-0.439776
57.545575,-1.089772
2.348023,-0.577561
72.163722,-1.721637
36.351364,-0.533179
4.284043,0.178998
7.773078,0.915734
83.451835,-1.738006
43.226432,-0.711891
15.271153,-1.146268
82.698827,-1.767991
29.635296,-1.284707
74.879749,-1.748797
75.813758,-1.758138
77.077771,-1.770778
41.141411,-1.288249
48.086481,-1.160972
12.540125,-0.639886
53.211532,-0.815953
17.037170,-0.827851
92.334923,-0.690932
81.131811,-1.800942
80.215802,-1.801781
72.036720,-1.720367
33.211332,-0.616008
70.593706,-1.705937
37.616376,-0.912692
2.839028,-0.400784
12.801128,-0.732987
52.723527,-0.957243
55.379554,-0.567947
33.867339,-0.460038
48.438484,-1.262427
73.340733,-1.733407
45.021450,-0.450260
59.820598,-1.595033
31.745317,-1.045758
45.172452,-0.454657
56.795568,-0.853807
5.790058,0.696367
24.250243,0.500574
56.911569,-0.888438
94.723947,-0.191203
49.127491,-1.418003
39.327393,-1.349284
90.415904,-1.025381
28.082281,-0.975164
16.572166,-0.956604
66.633666,-1.666337
60.999610,-1.609996
40.360404,-1.390839
13.967140,-1.047532
67.895679,-1.678957
47.229472,-0.887715
65.629656,-1.656297
69.737697,-1.697377
84.478845,-1.682302
54.058541,-0.625543
87.870879,-1.376908
35.309353,-0.362509
24.781248,0.329333
39.897399,-1.397935
76.023760,-1.760238
5.257053,0.537602
37.082371,-0.741122
26.221262,-0.250175
19.333193,0.048533
48.949489,-1.384474
40.717407,-1.357232
8.327083,0.857314
89.934899,-1.099861
37.922379,-1.010366
8.854089,0.754868
69.618696,-1.696187
79.403794,-1.794038
61.024610,-1.610246
81.787818,-1.791988
36.384364,-0.541362
43.656437,-0.604394
37.853379,-0.988641
96.696967,0.291219
60.095601,-1.600956
84.568846,-1.676606
27.997280,-0.948256
95.287953,-0.059735
98.472985,0.779405
46.913469,-0.789013
66.443664,-1.664437
75.428754,-1.754288
65.448654,-1.654487
28.795288,-1.163307
5.023050,0.458108
14.040140,-1.060656
91.053911,-0.920809
77.640776,-1.776408
68.520685,-1.685207
3.400034,-0.180069
21.369214,0.676211
89.292893,-1.193430
81.510815,-1.796619
77.365774,-1.773658
53.369534,-0.773912
74.605746,-1.746057
95.213952,-0.077278
94.670947,-0.203292
55.477555,-0.577116
72.248722,-1.722487
57.424574,-1.050559
73.928739,-1.739287
23.981240,0.573799
30.023300,-1.300179
7.677077,0.920480
52.051521,-1.159552
17.784178,-0.571459
47.567476,-0.996867
27.493275,-0.772491
55.164552,-0.554316
98.981990,0.928739
67.877679,-1.678777
84.372844,-1.688842
1.038010,-0.917334
45.011450,-0.450127
41.655417,-1.169609
40.785408,-1.348197
78.172782,-1.781728
4.526045,0.274114
23.764238,0.625386
19.376194,0.065540
99.562996,1.104328
39.566396,-1.377222
1.489015,-0.826603
39.068391,-1.307444
65.915659,-1.659157
53.290533,-0.794639
45.413454,-0.470911
79.911799,-1.799118
1.620016,-0.794658
21.487215,0.696482
12.334123,-0.562010
50.856509,-1.437892
14.605146,-1.132405
79.333793,-1.793338
62.179622,-1.621796
2.533025,-0.513303
67.290673,-1.672907
25.185252,0.179508
11.631116,-0.275276
92.635926,-0.633060
20.287203,0.397449
32.642326,-0.781770
33.430334,-0.558393
90.294903,-1.044470
48.609486,-1.307097
61.294613,-1.612946
90.594906,-0.996708
86.285863,-1.542811
84.249842,-1.696203
47.401474,-0.943082
54.142541,-0.612252
9.834098,0.460586
31.744317,-1.046028
32.084321,-0.949953
31.035310,-1.208242
97.172972,0.417049
88.974890,-1.237305
41.729417,-1.150032
94.223942,-0.303443
39.653397,-1.384724
7.697077,0.919624
16.009160,-1.072070
56.268563,-0.713280
26.755268,-0.477622
93.550936,-0.448124
49.796498,-1.493883
1.142011,-0.899169
72.527725,-1.725277
44.329443,-0.487020
44.149441,-0.511213
25.759258,-0.053476
72.587726,-1.725877
55.717557,-0.607138
91.877919,-0.775991
42.948429,-0.790463
86.020860,-1.566577
36.702367,-0.626799
93.651937,-0.426879
60.611606,-1.606116
52.527525,-1.016628
39.892399,-1.397782
12.153122,-0.490871
35.887359,-0.434595
23.942239,0.583578
64.669647,-1.646696
61.780618,-1.617806
87.013870,-1.471664
36.497365,-0.570412
43.071431,-0.755026
97.800978,0.588676
15.779158,-1.105003
82.178822,-1.783335
59.183592,-1.527483
35.926359,-0.441595
40.616406,-1.369130
28.938289,-1.192110
88.577886,-1.289780
72.744727,-1.727447
35.199352,-0.355911
74.031740,-1.740317
62.138621,-1.621386
55.937559,-0.643651
80.630806,-1.803085
87.532875,-1.415701
66.366664,-1.663667
23.864239,0.602475
38.378384,-1.145939
83.978840,-1.711556
75.467755,-1.754678
95.540955,0.000913
3.832038,-0.003963
9.146091,0.680095
34.789348,-0.352267
89.545895,-1.157354
21.643216,0.719856
28.602286,-1.119474
3.075031,-0.309729
47.430474,-0.952470
94.862949,-0.159281
81.661817,-1.794249
13.867139,-1.028178
37.491375,-0.872204
24.028240,0.561725
29.909299,-1.298371
56.237562,-0.706070
57.938579,-1.215432
48.202482,-1.195620
41.471415,-1.215824
29.180292,-1.233432
72.757728,-1.727577
21.226212,0.648738
39.648396,-1.384332
36.511365,-0.574117
29.744297,-1.291712
10.452105,0.223513
14.049140,-1.062215
46.811468,-0.758490
45.491455,-0.478564
96.984970,0.366913
3.660037,-0.074275
4.656047,0.323918
46.339463,-0.630263
65.052651,-1.650527
80.814808,-1.802770
86.711867,-1.502220
16.317163,-1.014790
52.313523,-1.081585
8.723087,0.784376
7.323073,0.924024
65.905659,-1.659057
86.995870,-1.473527
58.342583,-1.335938
92.795928,-0.601700
55.928559,-0.641997
96.614966,0.269913
23.523235,0.674311
0.773008,-0.955764
40.558406,-1.375123
5.389054,0.579994
31.393314,-1.134261
35.354354,-0.365885
90.493905,-1.012951
56.275563,-0.714926
44.951450,-0.449747
5.102051,0.485531
12.769128,-0.721940
68.115681,-1.681157
15.888159,-1.090473
19.024190,-0.075642
79.617796,-1.796178
7.932079,0.904345
82.496825,-1.774472
18.544185,-0.271547
50.675507,-1.462391
49.411494,-1.460320
78.163782,-1.781638
95.683957,0.035651
44.466445,-0.472499
45.396454,-0.469397
8.215082,0.873324
18.093181,-0.452602
48.033480,-1.144812
66.190662,-1.661907
91.579916,-0.829634
19.884199,0.258578
15.655157,-1.119131
51.142511,-1.388032
36.881369,-0.679322
84.891849,-1.655084
62.503625,-1.625036
95.151952,-0.091908
